Timestamp,Power Load (MW),Temperature (°C),Humidity (%),Wind Speed (km/h),Rain (mm),Public Holiday (0/1),Weekday/Weekend (0/1),Solar Generation (MW),Region,Population Growth Rate (%)
2024-11-06 23:00:00,3551.15,11.23,64.58,15.31,0.0,0,0,1023.34,North,1.02
2024-11-07 00:00:00,2137.18,26.84,23.71,25.5,0.0,0,0,423.58,East,1.61
2024-11-07 01:00:00,4836.07,40.97,34.99,13.56,0.0,0,0,846.9,South,2.43
2024-11-07 02:00:00,2431.36,34.99,35.22,12.84,0.0,0,0,973.45,North,1.9
2024-11-07 03:00:00,4709.04,40.45,58.5,28.01,0.0,0,0,875.41,South,2.59
2024-11-07 04:00:00,2250.75,33.59,39.88,28.03,0.0,0,0,1018.57,South,1.23
2024-11-07 05:00:00,4467.87,11.54,58.04,1.07,0.0,0,0,836.89,East,2.56
2024-11-07 06:00:00,2455.89,43.88,61.69,14.57,0.0,0,0,1112.78,West,2.84
2024-11-07 07:00:00,2114.39,42.13,78.45,4.83,0.0,0,0,805.32,West,1.44
2024-11-07 08:00:00,4158.47,14.43,95.68,8.21,0.0,0,0,304.54,South,2.82
2024-11-07 09:00:00,2840.8,13.94,60.3,19.98,40.93,1,0,298.6,North,2.71
2024-11-07 10:00:00,4143.49,28.87,48.4,3.88,0.0,0,0,975.72,South,0.7
2024-11-07 11:00:00,3665.26,36.5,40.7,0.34,0.0,0,0,762.68,West,2.24
2024-11-07 12:00:00,2326.42,23.38,70.77,21.81,0.0,0,0,537.59,North,2.53
2024-11-07 13:00:00,4796.39,14.77,95.43,19.24,0.0,0,0,851.05,South,1.45
2024-11-07 14:00:00,3356.94,27.87,81.17,27.08,0.0,0,0,1480.54,North,1.37
2024-11-07 15:00:00,4203.34,21.81,36.49,16.27,0.0,0,0,945.68,North,2.68
2024-11-07 16:00:00,3503.06,22.31,91.46,28.36,0.0,0,0,1040.57,South,1.6
2024-11-07 17:00:00,3813.08,32.57,78.84,18.28,0.0,0,0,1003.54,North,2.2
2024-11-07 18:00:00,2908.32,41.0,30.24,11.61,0.0,1,0,1042.72,East,1.69
2024-11-07 19:00:00,2601.08,29.55,77.02,18.25,0.0,0,0,292.94,East,1.31
2024-11-07 20:00:00,3627.71,34.07,43.15,22.48,0.0,0,0,196.66,West,2.57
2024-11-07 21:00:00,3320.66,33.1,59.31,10.43,0.0,0,0,1170.17,East,1.72
2024-11-07 22:00:00,3170.34,29.29,44.02,11.18,0.0,1,0,360.81,North,1.16
2024-11-07 23:00:00,4017.7,20.88,26.72,18.9,0.0,0,0,13.67,East,2.92
2024-11-08 00:00:00,4071.52,23.22,81.49,13.67,0.0,0,0,448.22,North,0.87
2024-11-08 01:00:00,2137.76,21.05,86.29,15.81,0.0,0,0,696.21,East,0.82
2024-11-08 02:00:00,3016.23,42.11,38.56,29.46,0.0,0,0,402.95,South,2.75
2024-11-08 03:00:00,3235.29,38.93,39.17,1.31,0.0,1,0,140.19,West,2.76
2024-11-08 04:00:00,2290.68,30.28,54.4,19.44,0.0,0,0,376.52,West,2.4
2024-11-08 05:00:00,2707.7,41.93,84.92,27.69,0.0,1,0,120.73,North,0.88
2024-11-08 06:00:00,2154.93,41.02,26.18,7.09,0.0,1,0,804.18,East,2.38
2024-11-08 07:00:00,4988.73,42.47,84.7,6.36,0.0,0,0,1027.9,West,0.93
2024-11-08 08:00:00,4209.67,17.76,93.82,10.89,0.0,1,0,1069.5,East,0.65
2024-11-08 09:00:00,2262.35,35.11,64.92,2.22,0.0,0,0,1184.76,South,1.3
2024-11-08 10:00:00,2060.75,31.32,24.83,16.81,0.0,0,0,76.95,East,2.28
2024-11-08 11:00:00,4157.86,35.68,41.56,19.36,40.93,0,0,1115.84,East,1.32
2024-11-08 12:00:00,3317.58,19.22,28.91,24.6,0.0,0,0,1119.12,South,2.29
2024-11-08 13:00:00,4360.39,34.32,40.74,1.99,0.0,0,0,761.52,South,2.84
2024-11-08 14:00:00,4770.43,24.34,84.94,13.09,0.0,0,0,901.26,South,1.96
2024-11-08 15:00:00,3797.9,39.19,24.45,23.53,0.0,0,0,1015.01,South,0.59
2024-11-08 16:00:00,2561.33,37.84,42.71,23.05,0.0,0,0,745.53,North,0.61
2024-11-08 17:00:00,4346.58,17.4,61.36,2.21,0.0,0,0,1487.2,North,0.9
2024-11-08 18:00:00,4867.44,16.43,89.92,0.34,0.0,0,0,73.1,East,2.18
2024-11-08 19:00:00,3740.69,35.12,40.0,23.5,0.0,0,0,170.3,South,1.27
2024-11-08 20:00:00,4045.99,29.27,82.27,4.14,40.93,0,0,413.02,South,1.43
2024-11-08 21:00:00,3012.42,29.5,66.69,17.33,40.93,0,0,858.92,East,1.38
2024-11-08 22:00:00,3144.58,36.34,74.11,2.83,0.0,0,0,1384.55,South,1.41
2024-11-08 23:00:00,4203.96,39.92,88.94,8.87,0.0,0,0,1445.23,East,2.05
2024-11-09 00:00:00,4783.31,18.36,22.11,4.74,0.0,0,1,1442.53,West,1.96
2024-11-09 01:00:00,3886.97,29.44,62.38,22.09,40.93,1,1,1429.46,East,2.67
2024-11-09 02:00:00,4369.54,39.01,79.78,20.18,0.0,0,1,1292.82,West,2.97
2024-11-09 03:00:00,2514.91,40.55,90.77,4.06,0.0,0,1,799.89,North,2.6
2024-11-09 04:00:00,2635.88,20.06,30.62,1.78,0.0,0,1,1010.32,South,2.43
2024-11-09 05:00:00,3596.1,13.65,47.32,13.99,0.0,0,1,34.8,West,1.43
2024-11-09 06:00:00,2529.66,18.15,26.28,5.87,0.0,0,1,42.75,South,2.79
2024-11-09 07:00:00,3904.99,43.09,86.79,0.24,0.0,0,1,1307.81,South,1.41
2024-11-09 08:00:00,2874.96,26.19,88.59,7.93,0.0,0,1,550.25,East,0.66
2024-11-09 09:00:00,4374.6,24.65,58.69,6.46,0.0,1,1,562.33,East,1.77
2024-11-09 10:00:00,4424.33,10.46,21.66,20.55,0.0,0,1,287.32,East,1.16
2024-11-09 11:00:00,3391.36,11.79,28.18,25.83,0.0,0,1,390.05,South,1.71
2024-11-09 12:00:00,2542.43,33.4,69.95,7.13,0.0,0,1,1064.42,East,2.2
2024-11-09 13:00:00,3940.32,30.64,98.61,6.69,0.0,0,1,1293.56,South,2.66
2024-11-09 14:00:00,4978.36,30.14,87.11,11.63,40.93,0,1,564.43,North,1.13
2024-11-09 15:00:00,3867.77,13.86,83.83,5.18,0.0,1,1,995.62,West,2.8
2024-11-09 16:00:00,2107.32,22.32,53.44,28.4,0.0,0,1,1097.94,West,2.98
2024-11-09 17:00:00,2051.88,38.43,98.82,7.31,0.0,0,1,774.09,West,1.0
2024-11-09 18:00:00,2961.09,16.12,86.0,2.8,40.93,0,1,598.71,North,1.37
2024-11-09 19:00:00,2587.35,40.89,46.85,16.71,40.93,0,1,903.7,West,2.29
2024-11-09 20:00:00,4439.15,14.25,79.88,16.13,0.0,0,1,845.32,East,1.43
2024-11-09 21:00:00,4534.42,15.92,54.6,18.96,0.0,1,1,480.52,West,1.05
2024-11-09 22:00:00,2775.86,26.72,72.84,29.0,40.93,0,1,505.04,East,1.51
2024-11-09 23:00:00,2976.93,43.09,97.6,9.7,0.0,1,1,298.71,East,2.26
2024-11-10 00:00:00,2708.74,21.53,39.72,10.79,0.0,0,1,851.95,East,0.54
2024-11-10 01:00:00,4725.15,33.04,83.6,10.11,40.93,1,1,1406.56,North,2.17
2024-11-10 02:00:00,3507.95,30.6,67.23,18.86,0.0,0,1,510.79,West,2.75
2024-11-10 03:00:00,3968.41,15.24,96.0,18.12,0.0,1,1,1007.48,South,2.97
2024-11-10 04:00:00,3246.45,18.69,30.76,15.86,40.93,1,1,1234.68,East,1.14
2024-11-10 05:00:00,3893.04,42.56,77.58,10.93,0.0,1,1,1447.43,North,2.36
2024-11-10 06:00:00,3157.57,16.47,22.97,12.83,0.0,0,1,1206.82,East,0.92
2024-11-10 07:00:00,3019.04,34.33,39.72,23.78,0.0,0,1,143.64,East,1.08
2024-11-10 08:00:00,3903.44,43.76,45.67,18.28,40.93,0,1,109.79,South,2.15
2024-11-10 09:00:00,3773.19,14.18,54.58,21.49,0.0,0,1,1073.67,South,2.55
2024-11-10 10:00:00,2880.58,23.97,97.22,8.3,0.0,0,1,1094.82,South,0.74
2024-11-10 11:00:00,2448.05,17.84,25.41,27.34,0.0,1,1,1318.79,North,1.46
2024-11-10 12:00:00,3105.73,17.75,33.52,1.05,0.0,0,1,1183.77,North,2.67
2024-11-10 13:00:00,3245.59,14.16,36.24,17.87,40.93,1,1,886.55,East,2.38
2024-11-10 14:00:00,3886.05,32.73,53.92,24.37,0.0,1,1,1051.38,North,0.63
2024-11-10 15:00:00,4743.59,36.12,24.86,25.99,0.0,0,1,919.41,North,1.52
2024-11-10 16:00:00,2108.55,33.69,97.23,9.59,0.0,0,1,1353.36,West,1.51
2024-11-10 17:00:00,2730.98,42.36,64.79,13.79,0.0,0,1,676.77,West,2.14
2024-11-10 18:00:00,2581.15,15.1,85.06,1.05,0.0,0,1,271.54,South,0.73
2024-11-10 19:00:00,3506.88,21.19,81.8,23.69,0.0,0,1,278.57,West,1.41
2024-11-10 20:00:00,3289.1,22.06,72.87,3.74,0.0,0,1,30.64,North,2.76
2024-11-10 21:00:00,4187.11,18.12,92.35,12.84,0.0,0,1,1226.19,North,0.7
2024-11-10 22:00:00,2727.25,14.98,92.19,29.72,0.0,0,1,875.65,South,0.81
2024-11-10 23:00:00,3783.5,27.03,30.22,27.53,0.0,0,1,696.04,East,1.99
2024-11-11 00:00:00,4651.57,39.21,92.15,9.9,0.0,0,0,1115.15,South,1.41
2024-11-11 01:00:00,4732.03,43.41,61.91,6.72,0.0,0,0,474.09,East,0.54
2024-11-11 02:00:00,4876.35,14.53,41.45,7.55,0.0,0,0,1093.84,East,1.11
2024-11-11 03:00:00,4319.78,38.81,68.68,20.54,0.0,0,0,1286.13,North,1.9
2024-11-11 04:00:00,4717.96,38.86,42.47,21.77,40.93,0,0,924.56,East,2.58
2024-11-11 05:00:00,2703.59,23.61,58.32,6.49,0.0,0,0,1456.79,North,2.12
2024-11-11 06:00:00,2592.74,13.85,85.32,7.2,0.0,0,0,1101.48,West,0.51
2024-11-11 07:00:00,2019.46,44.65,22.58,9.7,0.0,0,0,657.87,South,1.03
2024-11-11 08:00:00,4120.53,32.95,34.65,13.0,0.0,1,0,937.44,North,0.86
2024-11-11 09:00:00,4812.4,44.38,96.53,27.52,0.0,1,0,180.86,East,1.64
2024-11-11 10:00:00,2560.81,26.93,55.61,0.8,0.0,1,0,1368.78,East,1.27
2024-11-11 11:00:00,3910.83,23.83,44.27,19.15,0.0,0,0,976.04,West,1.89
2024-11-11 12:00:00,4239.38,18.65,93.86,25.85,40.93,1,0,615.77,East,0.99
2024-11-11 13:00:00,4782.84,44.43,92.9,21.7,0.0,0,0,1280.31,West,2.25
2024-11-11 14:00:00,3940.58,18.86,23.54,6.5,0.0,0,0,91.81,West,1.54
2024-11-11 15:00:00,4910.88,10.83,49.0,14.3,0.0,0,0,797.73,West,1.39
2024-11-11 16:00:00,3034.02,27.94,93.03,27.31,40.93,0,0,1114.4,South,2.22
2024-11-11 17:00:00,3049.79,23.2,34.38,3.47,40.93,0,0,1056.24,East,2.24
2024-11-11 18:00:00,3629.04,19.15,66.26,29.63,0.0,0,0,25.51,East,0.75
2024-11-11 19:00:00,3150.51,32.21,45.66,4.31,0.0,0,0,339.11,North,2.7
2024-11-11 20:00:00,2004.28,22.75,78.93,4.27,0.0,0,0,1290.59,South,2.17
2024-11-11 21:00:00,4195.32,24.08,32.66,24.39,0.0,0,0,389.28,West,1.34
2024-11-11 22:00:00,4255.15,10.81,67.68,24.85,0.0,0,0,718.63,East,1.74
2024-11-11 23:00:00,4240.92,30.62,20.0,1.14,0.0,0,0,1481.8,West,0.96
2024-11-12 00:00:00,3035.06,14.27,40.21,5.05,0.0,0,0,895.76,North,0.89
2024-11-12 01:00:00,3566.87,17.48,32.97,28.46,0.0,1,0,835.65,West,2.75
2024-11-12 02:00:00,3079.92,35.1,36.79,8.38,0.0,0,0,867.96,East,1.93
2024-11-12 03:00:00,2048.11,20.96,88.83,0.37,40.93,0,0,269.3,East,2.16
2024-11-12 04:00:00,3687.35,15.71,93.18,7.62,0.0,0,0,1032.38,East,2.57
2024-11-12 05:00:00,2371.28,30.21,80.4,22.06,0.0,0,0,35.01,West,2.5
2024-11-12 06:00:00,2240.12,17.52,67.21,27.49,0.0,0,0,484.76,East,0.78
2024-11-12 07:00:00,4266.5,19.48,38.47,4.65,0.0,0,0,462.39,South,2.44
2024-11-12 08:00:00,2028.52,31.75,41.98,6.73,0.0,1,0,112.27,West,1.35
2024-11-12 09:00:00,4877.03,35.9,44.79,13.25,40.93,0,0,503.73,West,1.63
2024-11-12 10:00:00,3545.77,35.89,82.16,22.45,40.93,0,0,904.1,South,0.55
2024-11-12 11:00:00,4949.05,26.88,40.23,19.76,0.0,0,0,565.47,South,1.69
2024-11-12 12:00:00,2173.99,25.9,97.87,9.83,0.0,0,0,31.12,South,1.25
2024-11-12 13:00:00,3750.59,37.57,83.72,1.99,0.0,0,0,938.76,East,1.7
2024-11-12 14:00:00,3047.98,16.76,99.98,7.59,0.0,0,0,458.32,South,2.69
2024-11-12 15:00:00,4530.45,15.33,56.73,6.59,0.0,0,0,1497.69,East,2.38
2024-11-12 16:00:00,3083.67,33.26,67.15,0.63,0.0,1,0,1349.49,East,1.56
2024-11-12 17:00:00,2781.46,24.33,42.43,29.25,0.0,0,0,731.34,West,1.24
2024-11-12 18:00:00,4572.66,34.85,68.3,7.66,0.0,0,0,552.35,West,1.15
2024-11-12 19:00:00,3123.96,18.98,97.91,25.1,40.93,0,0,104.38,South,2.06
2024-11-12 20:00:00,2050.5,21.37,22.43,14.55,40.93,0,0,2.21,South,1.39
2024-11-12 21:00:00,3170.87,41.38,43.14,29.17,0.0,0,0,1197.98,South,1.71
2024-11-12 22:00:00,3963.57,24.76,42.5,4.49,0.0,0,0,738.55,West,1.21
2024-11-12 23:00:00,2763.08,30.68,98.59,3.32,0.0,0,0,477.77,West,1.84
2024-11-13 00:00:00,3295.96,13.73,30.61,0.07,40.93,0,0,854.69,South,0.57
2024-11-13 01:00:00,2170.15,16.26,84.99,21.55,0.0,0,0,458.71,South,1.49
2024-11-13 02:00:00,3764.28,11.26,41.96,9.19,0.0,0,0,575.03,East,2.54
2024-11-13 03:00:00,4268.88,24.85,88.85,26.11,0.0,0,0,109.69,East,1.01
2024-11-13 04:00:00,3239.94,44.61,59.02,19.01,40.93,0,0,663.01,East,1.55
2024-11-13 05:00:00,3260.7,40.59,39.38,17.32,0.0,0,0,213.35,West,1.65
2024-11-13 06:00:00,2264.85,32.15,76.78,14.61,40.93,1,0,645.86,South,2.93
2024-11-13 07:00:00,2605.82,40.14,87.33,7.75,0.0,0,0,1162.89,North,2.58
2024-11-13 08:00:00,2464.03,30.8,57.61,1.94,0.0,0,0,353.42,West,1.79
2024-11-13 09:00:00,3445.06,22.91,77.12,13.31,40.93,0,0,344.08,South,1.0
2024-11-13 10:00:00,3587.77,16.07,34.53,2.97,0.0,0,0,1066.47,North,1.89
2024-11-13 11:00:00,4846.82,32.86,95.01,27.17,0.0,0,0,805.6,North,1.99
2024-11-13 12:00:00,2219.69,16.76,27.72,24.88,0.0,0,0,630.43,South,1.68
2024-11-13 13:00:00,3799.6,24.61,37.76,18.59,0.0,0,0,73.4,North,1.23
2024-11-13 14:00:00,3579.5,38.9,43.07,13.57,0.0,0,0,705.39,North,2.52
2024-11-13 15:00:00,3548.7,14.52,32.22,13.63,40.93,0,0,612.69,North,1.35
2024-11-13 16:00:00,4619.48,14.52,52.53,13.94,0.0,0,0,243.22,South,1.5
2024-11-13 17:00:00,2616.62,17.85,56.62,22.36,0.0,0,0,1395.81,East,1.34
2024-11-13 18:00:00,2122.32,29.32,61.49,3.79,0.0,0,0,610.01,West,2.77
2024-11-13 19:00:00,4016.81,18.81,23.26,15.94,0.0,0,0,1.24,West,2.08
2024-11-13 20:00:00,3035.47,27.61,37.53,24.38,0.0,0,0,1452.79,West,0.66
2024-11-13 21:00:00,2052.77,20.57,84.62,15.3,0.0,1,0,699.37,South,1.09
2024-11-13 22:00:00,2754.12,27.72,84.85,0.41,0.0,0,0,934.03,North,2.26
2024-11-13 23:00:00,2927.98,19.72,46.4,7.34,0.0,0,0,577.48,West,1.73
2024-11-14 00:00:00,3850.52,44.3,56.89,20.06,0.0,0,0,1175.37,North,1.81
2024-11-14 01:00:00,2517.76,27.25,34.68,28.03,0.0,0,0,464.97,South,0.95
2024-11-14 02:00:00,3239.16,36.03,85.77,26.81,0.0,0,0,679.9,West,2.61
2024-11-14 03:00:00,3447.43,34.52,96.53,24.68,40.93,0,0,636.64,West,2.37
2024-11-14 04:00:00,3377.71,27.17,43.31,28.5,0.0,0,0,651.07,West,1.76
2024-11-14 05:00:00,4921.82,18.36,82.56,8.4,0.0,1,0,941.69,East,1.38
2024-11-14 06:00:00,2136.51,27.88,48.19,0.37,40.93,0,0,1181.32,North,1.97
2024-11-14 07:00:00,4852.9,33.83,20.21,10.63,0.0,0,0,587.28,West,0.79
2024-11-14 08:00:00,3745.81,26.1,67.98,17.31,0.0,0,0,942.58,North,1.65
2024-11-14 09:00:00,4387.18,12.87,52.83,9.49,40.93,0,0,96.77,South,0.74
2024-11-14 10:00:00,3291.18,10.63,80.67,1.33,0.0,0,0,107.62,South,2.81
2024-11-14 11:00:00,3361.51,21.48,79.9,15.22,40.93,0,0,159.61,North,1.15
2024-11-14 12:00:00,4637.98,15.26,95.68,5.99,0.0,0,0,342.14,East,1.45
2024-11-14 13:00:00,4687.8,41.72,55.03,21.83,0.0,0,0,266.98,East,1.96
2024-11-14 14:00:00,2716.07,16.15,58.6,2.68,0.0,0,0,717.75,East,1.08
2024-11-14 15:00:00,2597.73,23.8,52.03,28.74,0.0,1,0,400.19,North,1.25
2024-11-14 16:00:00,3488.71,34.92,43.76,26.3,0.0,0,0,1031.15,West,2.75
2024-11-14 17:00:00,4700.83,38.54,71.03,26.22,40.93,0,0,1169.51,South,2.58
2024-11-14 18:00:00,2967.07,26.72,86.24,23.7,40.93,0,0,605.37,North,0.99
2024-11-14 19:00:00,3956.04,16.34,32.62,19.01,0.0,0,0,1327.02,West,1.52
2024-11-14 20:00:00,4124.46,19.48,98.55,1.6,0.0,0,0,878.0,East,1.67
2024-11-14 21:00:00,4336.02,24.66,74.7,19.87,0.0,0,0,1314.79,East,2.17
2024-11-14 22:00:00,3691.77,22.76,82.41,22.41,0.0,1,0,698.05,West,2.37
2024-11-14 23:00:00,3207.37,22.2,99.91,3.92,0.0,0,0,514.21,West,2.82
2024-11-15 00:00:00,4901.05,14.61,60.32,18.47,40.93,0,0,802.79,West,1.84
2024-11-15 01:00:00,3833.99,41.97,25.7,14.37,0.0,0,0,577.95,North,2.34
2024-11-15 02:00:00,4185.7,11.04,83.22,14.17,0.0,1,0,478.28,South,2.65
2024-11-15 03:00:00,3034.95,25.4,89.66,5.98,40.93,0,0,159.92,South,2.64
2024-11-15 04:00:00,4009.85,44.31,32.99,22.18,0.0,0,0,707.91,West,2.71
2024-11-15 05:00:00,2773.39,33.09,21.93,27.75,0.0,1,0,958.64,South,1.3
2024-11-15 06:00:00,2735.29,22.44,30.87,23.63,0.0,0,0,1193.62,South,2.14
2024-11-15 07:00:00,4144.17,15.11,45.92,11.07,0.0,0,0,1302.78,North,2.22
2024-11-15 08:00:00,3564.18,43.74,93.94,29.53,0.0,1,0,254.68,South,1.08
2024-11-15 09:00:00,4049.83,10.49,20.2,10.93,40.93,0,0,579.23,East,2.82
2024-11-15 10:00:00,2808.32,33.85,84.3,7.03,0.0,0,0,916.89,West,2.26
2024-11-15 11:00:00,3796.17,40.8,88.39,29.04,0.0,1,0,953.63,South,0.9
2024-11-15 12:00:00,3331.8,10.88,84.88,23.69,0.0,0,0,1305.21,North,0.76
2024-11-15 13:00:00,3790.88,35.38,26.58,22.84,0.0,1,0,777.26,West,2.27
2024-11-15 14:00:00,2872.64,44.96,74.34,2.32,0.0,1,0,817.5,West,1.86
2024-11-15 15:00:00,4146.35,32.39,96.31,5.76,0.0,0,0,538.68,South,2.43
2024-11-15 16:00:00,4417.79,24.51,29.63,0.56,0.0,0,0,1435.56,West,1.3
2024-11-15 17:00:00,2779.75,40.6,22.53,23.3,0.0,0,0,320.58,West,1.2
2024-11-15 18:00:00,2901.86,29.4,89.89,8.35,40.93,0,0,1088.56,East,1.06
2024-11-15 19:00:00,3983.46,36.23,71.59,3.97,0.0,0,0,784.59,South,0.66
2024-11-15 20:00:00,4086.76,30.57,71.71,5.46,0.0,0,0,400.27,East,1.02
2024-11-15 21:00:00,4112.3,11.34,97.15,19.23,0.0,0,0,297.15,West,2.09
2024-11-15 22:00:00,4048.1,17.46,81.58,12.99,0.0,0,0,878.84,West,1.21
2024-11-15 23:00:00,3178.42,12.76,51.8,28.24,0.0,0,0,67.79,West,1.29
2024-11-16 00:00:00,3184.56,13.73,54.87,10.98,0.0,0,1,1434.29,East,1.0
2024-11-16 01:00:00,2764.45,10.54,31.58,25.02,0.0,0,1,512.57,North,1.7
2024-11-16 02:00:00,2470.5,24.74,44.32,16.39,0.0,0,1,1497.8,East,1.82
2024-11-16 03:00:00,4077.73,16.25,55.63,21.16,0.0,0,1,840.08,East,2.94
2024-11-16 04:00:00,2279.57,39.95,40.89,5.06,0.0,0,1,462.54,East,1.73
2024-11-16 05:00:00,4813.38,36.25,93.27,22.47,40.93,0,1,345.28,East,2.25
2024-11-16 06:00:00,4480.06,30.06,20.94,2.57,0.0,0,1,1149.55,West,1.78
2024-11-16 07:00:00,4572.52,27.12,66.96,20.73,0.0,0,1,81.65,East,2.75
2024-11-16 08:00:00,4720.01,18.96,81.73,13.97,0.0,0,1,1168.44,East,1.33
2024-11-16 09:00:00,3225.81,26.62,78.57,6.86,0.0,0,1,948.8,North,2.22
2024-11-16 10:00:00,4540.1,32.44,71.5,14.41,0.0,0,1,521.62,East,1.26
2024-11-16 11:00:00,2474.18,37.38,52.83,25.67,0.0,0,1,854.47,East,2.54
2024-11-16 12:00:00,2064.93,12.86,93.48,4.64,0.0,0,1,1328.62,West,1.25
2024-11-16 13:00:00,4354.67,34.8,46.32,5.09,0.0,0,1,1421.92,North,0.96
2024-11-16 14:00:00,2224.39,36.0,80.01,16.02,0.0,0,1,1401.35,West,2.82
2024-11-16 15:00:00,4965.57,29.56,94.13,18.76,0.0,0,1,771.52,West,2.74
2024-11-16 16:00:00,4024.39,17.5,30.27,12.61,0.0,0,1,881.27,East,2.14
2024-11-16 17:00:00,4260.35,28.87,95.77,7.99,0.0,0,1,273.96,West,1.1
2024-11-16 18:00:00,2737.41,27.59,82.08,2.02,0.0,0,1,1378.81,West,1.28
2024-11-16 19:00:00,4021.6,26.65,69.33,1.49,0.0,0,1,96.38,North,2.3
2024-11-16 20:00:00,2129.66,26.12,49.87,1.22,0.0,0,1,725.53,East,0.86
2024-11-16 21:00:00,4513.48,13.88,92.34,27.04,0.0,1,1,313.42,East,1.39
2024-11-16 22:00:00,2508.87,16.4,23.52,3.94,0.0,1,1,655.13,South,2.98
2024-11-16 23:00:00,4092.07,13.41,54.55,8.85,0.0,0,1,1032.59,East,2.13
2024-11-17 00:00:00,2673.44,18.49,80.53,29.58,0.0,0,1,634.28,West,0.72
2024-11-17 01:00:00,2205.36,19.22,84.89,27.82,40.93,1,1,1388.16,North,2.61
2024-11-17 02:00:00,3444.48,18.58,36.18,1.29,0.0,0,1,960.21,South,0.56
2024-11-17 03:00:00,2507.86,17.38,23.81,16.54,0.0,0,1,851.8,South,2.93
2024-11-17 04:00:00,4188.33,35.74,84.23,19.0,0.0,0,1,651.94,West,2.93
2024-11-17 05:00:00,2712.7,38.65,53.75,1.62,0.0,0,1,522.1,South,1.32
2024-11-17 06:00:00,3027.42,21.45,31.48,21.84,0.0,0,1,1342.21,East,1.88
2024-11-17 07:00:00,3702.32,20.68,26.85,29.64,0.0,0,1,627.57,North,0.73
2024-11-17 08:00:00,2854.9,39.54,71.25,12.88,0.0,0,1,870.17,East,1.31
2024-11-17 09:00:00,3133.96,31.84,66.63,13.48,0.0,0,1,738.44,West,2.12
2024-11-17 10:00:00,4446.87,20.27,88.32,19.78,0.0,0,1,903.4,West,1.9
2024-11-17 11:00:00,2537.63,34.98,22.53,22.1,0.0,0,1,321.76,West,0.58
2024-11-17 12:00:00,2246.6,22.06,89.47,23.69,0.0,0,1,1473.95,West,1.06
2024-11-17 13:00:00,2985.07,30.53,90.98,2.33,0.0,0,1,573.11,West,2.93
2024-11-17 14:00:00,3273.13,44.74,55.7,24.02,0.0,0,1,400.01,East,2.43
2024-11-17 15:00:00,3627.98,20.56,26.13,25.92,0.0,0,1,56.6,West,2.35
2024-11-17 16:00:00,3117.27,42.57,95.74,1.36,0.0,0,1,1264.52,South,1.61
2024-11-17 17:00:00,4369.74,21.22,25.76,1.17,0.0,0,1,976.48,East,0.88
2024-11-17 18:00:00,2117.96,28.91,67.25,16.53,0.0,0,1,447.02,North,2.46
2024-11-17 19:00:00,3295.3,26.1,59.45,14.9,40.93,0,1,558.55,West,0.88
2024-11-17 20:00:00,3146.77,37.41,86.81,29.4,0.0,0,1,713.83,South,2.74
2024-11-17 21:00:00,3942.74,12.14,60.21,8.83,0.0,0,1,629.46,East,0.64
2024-11-17 22:00:00,4898.83,31.95,57.53,17.71,40.93,0,1,637.52,East,2.32
2024-11-17 23:00:00,3531.13,36.62,90.45,15.2,0.0,0,1,935.55,West,1.39
2024-11-18 00:00:00,4960.63,26.53,97.12,16.07,0.0,1,0,1273.58,South,1.93
2024-11-18 01:00:00,2906.75,13.69,63.94,19.79,0.0,0,0,565.86,West,0.77
2024-11-18 02:00:00,2092.6,18.57,56.38,16.13,0.0,0,0,270.25,South,0.64
2024-11-18 03:00:00,2496.99,33.79,86.49,0.21,40.93,1,0,46.1,West,2.7
2024-11-18 04:00:00,3185.37,41.34,86.49,25.31,0.0,0,0,673.05,East,2.93
2024-11-18 05:00:00,2949.0,24.76,45.55,6.03,40.93,0,0,320.04,East,2.51
2024-11-18 06:00:00,2291.16,29.61,66.1,6.93,0.0,1,0,324.2,North,1.87
2024-11-18 07:00:00,3297.98,17.99,32.33,19.44,0.0,0,0,131.98,West,1.79
2024-11-18 08:00:00,3014.35,24.43,70.84,14.33,0.0,0,0,230.57,North,2.86
2024-11-18 09:00:00,2367.86,21.79,86.72,17.23,0.0,0,0,672.75,North,0.95
2024-11-18 10:00:00,2888.35,32.94,35.0,14.92,0.0,0,0,1028.02,South,2.62
2024-11-18 11:00:00,4659.31,44.46,45.84,12.54,0.0,1,0,673.74,South,2.89
2024-11-18 12:00:00,2906.15,38.47,55.91,14.5,40.93,0,0,1078.47,South,1.86
2024-11-18 13:00:00,4141.87,16.73,87.61,4.23,0.0,1,0,1158.69,South,0.99
2024-11-18 14:00:00,3836.14,30.22,78.51,29.08,0.0,1,0,991.36,South,1.6
2024-11-18 15:00:00,3281.54,12.32,45.35,17.24,0.0,0,0,37.3,West,1.95
2024-11-18 16:00:00,2717.08,18.64,39.44,8.6,0.0,0,0,827.09,West,1.15
2024-11-18 17:00:00,3107.04,16.03,75.66,21.39,0.0,1,0,432.34,West,2.79
2024-11-18 18:00:00,3776.32,21.74,58.39,26.4,40.93,1,0,1299.02,South,1.89
2024-11-18 19:00:00,3052.26,33.76,67.48,8.89,0.0,0,0,1356.83,South,1.1
2024-11-18 20:00:00,2644.69,27.48,71.9,9.74,0.0,0,0,631.16,East,1.3
2024-11-18 21:00:00,2349.39,42.65,64.69,13.16,0.0,0,0,1125.24,West,2.12
